Opponent,Line,Our_Score,Their_Score,Event_Type,Act,Passer,Receiver,Defender,Player_0,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player 7,Elapsed Time (secs)
Mechanix,D,28,12,Offense,Catch,Silver,Cullen,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8681
Mechanix,D,28,12,Offense,Catch,Cullen,Max,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8684
Mechanix,D,28,12,Offense,Catch,Max,Vock,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8687
Mechanix,D,28,12,Offense,Catch,Vock,Max,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8690
Mechanix,D,28,12,Offense,Catch,Max,Bob,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8694
Mechanix,D,28,12,Offense,Catch,Bob,Cullen,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8698
Mechanix,D,28,12,Offense,Catch,Cullen,Bob,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8702
Mechanix,D,28,12,Offense,Catch,Bob,Silver,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8724
Mechanix,D,28,12,Offense,Catch,Silver,Bob,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8728
Mechanix,D,28,12,Offense,Goal,Bob,JRob,,Bob,Vock,Max,JRob,Silver,Matzuka,Cullen,,8733
Mechanix,D,28,12,Defense,Pull,,,Adrian,Kaufmann,MattSteg,Adrian,Uber,Bob,Kennedy,Matzuka,,8789
Mechanix,D,28,12,Defense,Throwaway,,,Anonymous,Kaufmann,MattSteg,Adrian,Uber,Bob,Kennedy,Matzuka,,8793
Mechanix,D,28,12,Offense,Throwaway,Uber,Anonymous,,Kaufmann,MattSteg,Adrian,Uber,Bob,Kennedy,Matzuka,,8800
Mechanix,D,28,12,Cessation,GameOver,,,,Kaufmann,MattSteg,Adrian,Uber,Bob,Kennedy,Matzuka,,8818
Windchill,O,1,0,Offense,Catch,Adrian,Brodie,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,0
Windchill,O,1,0,Offense,Catch,Brodie,AJ,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,12
Windchill,O,1,0,Offense,Catch,AJ,Shiel,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,15
Windchill,O,1,0,Offense,Catch,Shiel,AJ,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,19
Windchill,O,1,0,Offense,Catch,AJ,Adrian,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,22
Windchill,O,1,0,Offense,Throwaway,Adrian,Anonymous,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,32
Windchill,O,1,0,Defense,Throwaway,,,Anonymous,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,50
Windchill,O,1,0,Offense,Throwaway,Brodie,Anonymous,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,57
Windchill,O,1,0,Defense,D,,,Shiel,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,76
Windchill,O,1,0,Offense,Catch,Shiel,Goose,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,80
Windchill,O,1,0,Offense,Catch,Goose,AJ,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,84
Windchill,O,1,0,Offense,Catch,AJ,Adrian,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,88
Windchill,O,1,0,Offense,Catch,Adrian,Shiel,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,92
Windchill,O,1,0,Offense,Catch,Shiel,Adrian,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,96
Windchill,O,1,0,Offense,Catch,Adrian,Goose,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,100
Windchill,O,1,0,Offense,Goal,Goose,Brodie,,Brodie,Adrian,Shiel,Goose,Fergus,AJ,Cullen,,104
Windchill,D,2,0,Defense,Pull,,,Goose,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,294
Windchill,D,2,0,Defense,Throwaway,,,Anonymous,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,311
Windchill,D,2,0,Offense,Catch,Goose,AJ,,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,321
Windchill,D,2,0,Offense,Catch,AJ,Sheehan,,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,331
Windchill,D,2,0,Offense,Catch,Sheehan,AJ,,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,335
Windchill,D,2,0,Offense,Catch,AJ,Sheehan,,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,339
Windchill,D,2,0,Offense,Goal,Sheehan,Neil,,Goose,Von,AJ,Slymer,Neil,Cullen,Sheehan,,342
Windchill,D,2,1,Defense,Pull,,,Goose,Kaufmann,Bob,Goose,DW,Slymer,Neil,Sheehan,,460
Windchill,D,2,1,Defense,Goal,,,Anonymous,Kaufmann,Bob,Goose,DW,Slymer,Neil,Sheehan,,485
Windchill,O,2,2,Offense,Catch,Fergus,Bob,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,520
Windchill,O,2,2,Offense,Catch,Bob,Adrian,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,531
Windchill,O,2,2,Offense,Catch,Adrian,Fergus,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,539
Windchill,O,2,2,Offense,Catch,Fergus,Jack,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,543
Windchill,O,2,2,Offense,Catch,Jack,Fergus,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,546
Windchill,O,2,2,Offense,Catch,Fergus,AJ,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,552
Windchill,O,2,2,Offense,Throwaway,AJ,Anonymous,,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,558
Windchill,O,2,2,Defense,Goal,,,Anonymous,Adrian,Jack,Shiel,Bob,Fergus,AJ,Danny,,589
Windchill,O,2,3,Offense,Catch,Adrian,Bob,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,664
Windchill,O,2,3,Offense,Throwaway,Bob,Anonymous,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,674
Windchill,O,2,3,Defense,D,,,Vock,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,702
Windchill,O,2,3,Offense,Catch,Goose,Bob,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,714
Windchill,O,2,3,Offense,Catch,Bob,Goose,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,720
Windchill,O,2,3,Offense,Catch,Goose,Von,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,723
Windchill,O,2,3,Offense,Catch,Von,Cullen,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,727
Windchill,O,2,3,Offense,Catch,Cullen,Goose,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,733
Windchill,O,2,3,Offense,Catch,Goose,Cullen,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,737
Windchill,O,2,3,Offense,Throwaway,Cullen,Anonymous,,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,741
Windchill,O,2,3,Defense,Goal,,,Anonymous,Adrian,Bob,Goose,Vock,JRob,Von,Cullen,,758
Windchill,O,3,3,Offense,Catch,Fergus,Adrian,,Adrian,Jack,Shiel,Bob,Goose,Fergus,AJ,,823
Windchill,O,3,3,Offense,Catch,Adrian,Fergus,,Adrian,Jack,Shiel,Bob,Goose,Fergus,AJ,,833
Windchill,O,3,3,Offense,Goal,Fergus,AJ,,Adrian,Jack,Shiel,Bob,Goose,Fergus,AJ,,838
Windchill,D,3,4,Defense,Pull,,,Goose,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,897
Windchill,D,3,4,Defense,D,,,Goose,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,939
Windchill,D,3,4,Offense,Catch,Goose,Cullen,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,942
Windchill,D,3,4,Offense,Catch,Cullen,Goose,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,946
Windchill,D,3,4,Offense,Catch,Goose,DW,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,950
Windchill,D,3,4,Offense,Catch,DW,Fergus,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,954
Windchill,D,3,4,Offense,Catch,Fergus,Sheehan,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,958
Windchill,D,3,4,Offense,Throwaway,Sheehan,Anonymous,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,961
Windchill,D,3,4,Defense,Throwaway,,,Anonymous,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,970
Windchill,D,3,4,Offense,Catch,Goose,Sheehan,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,993
Windchill,D,3,4,Offense,Catch,Sheehan,Slymer,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,998
Windchill,D,3,4,Offense,Catch,Slymer,Cullen,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1002
Windchill,D,3,4,Offense,Catch,Cullen,DW,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1011
Windchill,D,3,4,Offense,Catch,DW,Sheehan,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1030
Windchill,D,3,4,Offense,Catch,Sheehan,Fergus,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1038
Windchill,D,3,4,Offense,Catch,Fergus,Sheehan,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1045
Windchill,D,3,4,Offense,Throwaway,Sheehan,Anonymous,,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1049
Windchill,D,3,4,Defense,Goal,,,Anonymous,Goose,Fergus,DW,Slymer,Neil,Cullen,Sheehan,,1085
Windchill,O,4,4,Offense,Catch,Adrian,JRob,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1132
Windchill,O,4,4,Offense,Catch,JRob,AJ,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1141
Windchill,O,4,4,Offense,Catch,AJ,Adrian,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1146
Windchill,O,4,4,Offense,Catch,Adrian,JRob,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1159
Windchill,O,4,4,Offense,Catch,JRob,Vock,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1163
Windchill,O,4,4,Offense,Throwaway,Vock,Anonymous,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1167
Windchill,O,4,4,Defense,D,,,JRob,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1178
Windchill,O,4,4,Offense,Catch,Bob,Shiel,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1197
Windchill,O,4,4,Offense,Catch,Shiel,Danny,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1202
Windchill,O,4,4,Offense,Catch,Danny,AJ,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1205
Windchill,O,4,4,Offense,Catch,AJ,Danny,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1209
Windchill,O,4,4,Offense,Catch,Danny,Vock,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1214
Windchill,O,4,4,Offense,Catch,Vock,Danny,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1218
Windchill,O,4,4,Offense,Catch,Danny,JRob,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1222
Windchill,O,4,4,Offense,Throwaway,JRob,Anonymous,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1226
Windchill,O,4,4,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1241
Windchill,O,4,4,Offense,Catch,Bob,Adrian,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1258
Windchill,O,4,4,Offense,Goal,Adrian,Danny,,Adrian,Shiel,Bob,Vock,JRob,AJ,Danny,,1262
Windchill,D,4,5,Defense,PullOb,,,Goose,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1346
Windchill,D,4,5,Defense,D,,,Kaufmann,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1380
Windchill,D,4,5,Offense,Catch,Brodie,Goose,,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1388
Windchill,D,4,5,Offense,Catch,Goose,Uber,,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1422
Windchill,D,4,5,Offense,Throwaway,Uber,Anonymous,,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1426
Windchill,D,4,5,Defense,Throwaway,,,Anonymous,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1435
Windchill,D,4,5,Offense,Catch,Goose,Cullen,,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1441
Windchill,D,4,5,Offense,Throwaway,Cullen,Anonymous,,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1446
Windchill,D,4,5,Defense,Goal,,,Anonymous,Kaufmann,Bob,Uber,Goose,Fergus,AJ,Cullen,,1469
Windchill,O,4,5,Offense,Drop,Bob,Goose,,Adrian,Jack,Shiel,Bob,Goose,Vock,AJ,,1551
Windchill,O,4,5,Defense,D,,,Adrian,Adrian,Jack,Shiel,Bob,Goose,Vock,AJ,,1570
Windchill,O,4,5,Cessation,EndOfFirstQuarter,,,,Adrian,Jack,Shiel,Bob,Goose,Vock,AJ,,1574
Windchill,D,5,5,Defense,Pull,,,Goose,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1682
Windchill,D,5,5,Defense,D,,,Neil,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1686
Windchill,D,5,5,Offense,Throwaway,Goose,Anonymous,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1700
Windchill,D,5,5,Defense,D,,,Goose,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1715
Windchill,D,5,5,Offense,Catch,Goose,Cullen,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1718
Windchill,D,5,5,Offense,Catch,Cullen,Sheehan,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1721
Windchill,D,5,5,Offense,Catch,Sheehan,Cullen,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1724
Windchill,D,5,5,Offense,Catch,Cullen,Sheehan,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1728
Windchill,D,5,5,Offense,Catch,Sheehan,Cullen,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1742
Windchill,D,5,5,Offense,Catch,Cullen,Goose,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1746
Windchill,D,5,5,Offense,Catch,Goose,Sheehan,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1750
Windchill,D,5,5,Offense,Catch,Sheehan,Goose,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1754
Windchill,D,5,5,Offense,Throwaway,Goose,Anonymous,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1757
Windchill,D,5,5,Defense,Throwaway,,,Anonymous,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1863
Windchill,D,5,5,Offense,Catch,Goose,Kaufmann,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1933
Windchill,D,5,5,Offense,Throwaway,Kaufmann,Anonymous,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1945
Windchill,D,5,5,Defense,D,,,Neil,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1954
Windchill,D,5,5,Offense,Catch,Neil,Sheehan,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1958
Windchill,D,5,5,Offense,Throwaway,Sheehan,Anonymous,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1961
Windchill,D,5,5,Defense,Throwaway,,,Anonymous,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1972
Windchill,D,5,5,Offense,Catch,Goose,Slymer,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1982
Windchill,D,5,5,Offense,Goal,Slymer,Kaufmann,,Kaufmann,Goose,DW,Slymer,Neil,Cullen,Sheehan,,1986
Windchill,D,5,6,Defense,Pull,,,Adrian,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2022
Windchill,D,5,6,Defense,D,,,Jack,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2061
Windchill,D,5,6,Offense,Catch,Bob,Jack,,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2075
Windchill,D,5,6,Offense,Catch,Jack,Bob,,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2079
Windchill,D,5,6,Offense,Catch,Bob,Adrian,,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2086
Windchill,D,5,6,Offense,Throwaway,Adrian,Anonymous,,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2092
Windchill,D,5,6,Defense,Goal,,,Anonymous,Adrian,Jack,Bob,Fergus,Von,AJ,Danny,,2119
Windchill,O,6,6,Offense,Catch,Adrian,Vock,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2200
Windchill,O,6,6,Offense,Catch,Vock,Shiel,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2209
Windchill,O,6,6,Offense,Catch,Shiel,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2215
Windchill,O,6,6,Offense,Catch,Fergus,AJ,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2223
Windchill,O,6,6,Offense,Catch,AJ,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2229
Windchill,O,6,6,Offense,Goal,Fergus,Shiel,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2233
Windchill,D,6,7,Defense,PullOb,,,JRob,Jack,Uber,JRob,Von,Neil,Danny,Sheehan,,2279
Windchill,D,6,7,Defense,Goal,,,Anonymous,Jack,Uber,JRob,Von,Neil,Danny,Sheehan,,2304
Windchill,O,7,7,Offense,Catch,Fergus,Shiel,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2350
Windchill,O,7,7,Offense,Throwaway,Shiel,Anonymous,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2360
Windchill,O,7,7,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2385
Windchill,O,7,7,Offense,Throwaway,Bob,Anonymous,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2398
Windchill,O,7,7,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2423
Windchill,O,7,7,Offense,Catch,Fergus,Bob,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2437
Windchill,O,7,7,Offense,Catch,Bob,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2442
Windchill,O,7,7,Offense,Catch,Fergus,Bob,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2446
Windchill,O,7,7,Offense,Catch,Bob,Goose,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2449
Windchill,O,7,7,Offense,Catch,Goose,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2454
Windchill,O,7,7,Offense,Catch,Fergus,Goose,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2460
Windchill,O,7,7,Offense,Catch,Goose,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2464
Windchill,O,7,7,Offense,Catch,Fergus,Goose,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2468
Windchill,O,7,7,Offense,Goal,Goose,Fergus,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2472
Windchill,D,7,8,Defense,Pull,,,Kaufmann,Kaufmann,Bob,Von,Slymer,Neil,Cullen,Sheehan,,2517
Windchill,D,7,8,Defense,Goal,,,Anonymous,Kaufmann,Bob,Von,Slymer,Neil,Cullen,Sheehan,,2540
Windchill,O,7,9,Offense,Throwaway,Bob,Anonymous,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2617
Windchill,O,7,9,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2640
Windchill,O,7,9,Offense,Throwaway,Goose,Anonymous,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2663
Windchill,O,7,9,Defense,D,,,Bob,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2697
Windchill,O,7,9,Offense,Throwaway,Bob,Anonymous,,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2703
Windchill,O,7,9,Defense,Goal,,,Anonymous,Adrian,Shiel,Bob,Goose,Vock,Fergus,AJ,,2724
Windchill,O,8,9,Offense,Catch,Bob,Goose,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2755
Windchill,O,8,9,Offense,Catch,Goose,Cullen,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2767
Windchill,O,8,9,Offense,Catch,Cullen,Shiel,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2770
Windchill,O,8,9,Offense,Catch,Shiel,Cullen,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2779
Windchill,O,8,9,Offense,Catch,Cullen,AJ,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2783
Windchill,O,8,9,Offense,Catch,AJ,Fergus,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2787
Windchill,O,8,9,Offense,Catch,Fergus,Shiel,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2791
Windchill,O,8,9,Offense,Goal,Shiel,AJ,,Kaufmann,Shiel,Bob,Goose,Fergus,AJ,Cullen,,2795
Windchill,D,8,9,Defense,Pull,,,Goose,Kaufmann,Goose,Vock,Fergus,AJ,Slymer,Cullen,,2881
Windchill,D,8,9,Defense,D,,,Goose,Kaufmann,Goose,Vock,Fergus,AJ,Slymer,Cullen,,2907
Windchill,D,8,9,Cessation,Halftime,,,,Kaufmann,Goose,Vock,Fergus,AJ,Slymer,Cullen,,2911
Windchill,O,8,10,Offense,Catch,Shiel,Bob,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3126
Windchill,O,8,10,Offense,Catch,Bob,Fergus,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3136
Windchill,O,8,10,Offense,Catch,Fergus,Bob,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3139
Windchill,O,8,10,Offense,Catch,Bob,AJ,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3142
Windchill,O,8,10,Offense,Catch,AJ,Bob,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3146
Windchill,O,8,10,Offense,Catch,Bob,Fergus,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3154
Windchill,O,8,10,Offense,Throwaway,Fergus,Anonymous,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3158
Windchill,O,8,10,Defense,D,,,Danny,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3188
Windchill,O,8,10,Offense,Drop,Bob,Goose,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3198
Windchill,O,8,10,Defense,D,,,Bob,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3219
Windchill,O,8,10,Offense,Catch,Bob,Goose,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3234
Windchill,O,8,10,Offense,Catch,Goose,Bob,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3238
Windchill,O,8,10,Offense,Throwaway,Bob,Anonymous,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3248
Windchill,O,8,10,Defense,D,,,Fergus,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3263
Windchill,O,8,10,Offense,Catch,Fergus,Shiel,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3266
Windchill,O,8,10,Offense,Catch,Shiel,Danny,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3270
Windchill,O,8,10,Offense,Drop,Danny,Jack,,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3273
Windchill,O,8,10,Defense,Goal,,,Anonymous,Jack,Shiel,Bob,Goose,Fergus,AJ,Danny,,3292
Windchill,O,8,11,Offense,Catch,Adrian,Sheehan,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3333
Windchill,O,8,11,Offense,Catch,Sheehan,Max,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3343
Windchill,O,8,11,Offense,Catch,Max,Sheehan,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3346
Windchill,O,8,11,Offense,Catch,Sheehan,Kaufmann,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3349
Windchill,O,8,11,Offense,Catch,Kaufmann,JRob,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3352
Windchill,O,8,11,Offense,Catch,JRob,Kaufmann,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3356
Windchill,O,8,11,Offense,Throwaway,Kaufmann,Anonymous,,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3368
Windchill,O,8,11,Defense,Goal,,,Anonymous,Kaufmann,Adrian,Uber,Max,JRob,Cullen,Sheehan,,3422
Windchill,O,9,11,Offense,Catch,Fergus,Bob,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3464
Windchill,O,9,11,Offense,Catch,Bob,Goose,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3473
Windchill,O,9,11,Offense,Catch,Goose,AJ,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3477
Windchill,O,9,11,Offense,Catch,AJ,Shiel,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3481
Windchill,O,9,11,Offense,Catch,Shiel,Bob,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3490
Windchill,O,9,11,Offense,Throwaway,Bob,Anonymous,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3495
Windchill,O,9,11,Defense,Throwaway,,,Anonymous,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3510
Windchill,O,9,11,Offense,Catch,Goose,Shiel,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3526
Windchill,O,9,11,Offense,Catch,Shiel,Goose,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3530
Windchill,O,9,11,Offense,Throwaway,Goose,Anonymous,,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3536
Windchill,O,9,11,Defense,D,,,Bob,Shiel,Bob,Goose,Vock,Fergus,AJ,Danny,,3572
